id,Weekly_Sales
262390,39677.26850000005
262391,4635.106800000002
262392,8640.230400000004
262393,17109.377899999996
262394,58145.159899999984
262395,23136.350600000005
262396,41.18119999999999
262397,8341.612399999996
262398,2444.8811000000032
262399,257.9004
262400,3030.7156999999993
262401,16.75710000000001
262402,248.69229999999985
262403,31521.655399999992
262404,196.09730000000013
262405,24844.03930000001
262406,16154.069899999995
262407,41220.3539
262408,8440.617900000003
262409,25.389799999999976
262410,159.53599999999994
262411,111.88820000000004
262412,22953.35769999999
262413,22571.614499999996
262414,854.8107000000003
262415,22536.144099999998
262416,33262.78010000001
262417,8503.816499999994
262418,8507.913900000009
262419,838.1356000000001
262420,17868.8062
262421,99.93990000000005
262422,2917.1635999999994
262423,5126.517300000006
262424,15830.68189999999
262425,195.87980000000007
262426,21153.977
262427,307.31339999999994
262428,24024.5372
262429,756.7410999999994
262430,31638.863700000005
262431,20690.169899999997
262432,1501.2102
262433,18420.582400000018
262434,6204.905999999996
262435,1745.5511000000004
262436,268.24580000000003
262437,497.0686000000003
262438,8554.007899999993
262439,3588.6932999999995
262440,17317.6546
262441,812.8321999999994
262442,37445.54270000001
262443,14249.151300000003
262444,43224.57129999999
262445,11770.306299999991
262446,1766.7686999999994
262447,4012.7723999999994
262448,26036.386899999994
262449,8189.152900000002
262450,20236.600499999986
262451,1316.849400000001
262452,35508.99800000006
262453,1350.1040999999989
262454,3136.9182000000005
262455,111.13640000000001
262456,4845.316299999998
262457,34.04550000000004
262458,1279.9536
262459,80.38440000000001
262460,25791.08149999999
262461,7178.826999999998
262462,14796.152699999986
262463,2257.8361
262464,5496.698100000003
262465,16781.129100000013
262466,14677.573699999999
262467,25720.461899999977
262468,4229.780700000004
262469,6375.633899999998
262470,51351.613400000024
262471,486.8121999999996
262472,11092.131300000001
262473,2922.823
262474,2719.1367000000005
262475,5692.039399999996
262476,101.61169999999998
262477,145.15789999999993
262478,5662.627499999997
262479,5447.4003999999995
262480,13126.6775
262481,28863.238000000016
262482,30740.692399999996
262483,49.98520000000001
262484,1460.8614000000002
262485,6983.265399999997
262486,36.71280000000003
262487,2637.5091
262488,2375.1175000000003
262489,12302.491699999995
262490,21285.958099999978
262491,63.82500000000002
262492,1952.178899999999
262493,2990.4734
262494,5179.8523
262495,6156.673600000004
262496,5780.211000000001
262497,45280.0619
262498,2972.1369000000004
262499,32881.305300000015
262500,7755.227299999999
262501,1520.1772000000005
262502,743.6475
262503,5229.729600000003
262504,7515.823499999996
262505,23192.41860000001
262506,512.3126999999998
262507,21451.23319999998
262508,4807.926400000001
262509,70876.34580000001
262510,2307.6623999999997
262511,40758.74800000002
262512,6758.032300000001
262513,58728.42859999996
262514,6892.075499999998
262515,2300.8479000000007
262516,3755.626000000001
262517,1229.0141999999987
262518,37470.2881
262519,8054.933900000003
262520,1416.2604
262521,4372.553199999997
262522,16813.72100000001
262523,6728.822100000003
262524,28118.20769999999
262525,6004.900699999996
262526,3842.3082000000018
262527,2723.574600000001
262528,1883.0095999999996
262529,170.30349999999996
262530,862.3113999999998
262531,2731.7150000000006
262532,2025.9108000000012
262533,43712.661499999966
262534,1884.5357000000001
262535,2239.4827
262536,981.4701000000006
262537,2677.239999999999
262538,29957.95520000001
262539,11824.226299999991
262540,60975.56929999999
262541,42011.51089999998
262542,5642.118100000001
262543,1627.7521000000006
262544,10458.8737
262545,12822.086200000018
262546,15149.642299999985
262547,8110.5157
262548,1192.5898000000004
262549,170.5165999999998
262550,8035.208399999996
262551,1088.3017000000002
262552,1412.8899
262553,12370.835400000005
262554,11649.410599999992
262555,10.763700000000005
262556,3122.3971999999985
262557,25484.97399999999
262558,17105.0519
262559,2293.817699999999
262560,5620.8287000000055
262561,424.6578
262562,2455.502899999998
262563,20120.111400000005
262564,4925.127800000001
262565,31.248400000000007
262566,18330.77379999998
262567,13874.574800000002
262568,14178.58360000001
262569,76.696
262570,34148.9194
262571,2178.7324
262572,6457.543399999999
262573,43315.663599999985
262574,1467.8420999999998
262575,7723.214600000002
262576,2970.134600000001
262577,9651.517999999993
262578,8648.761000000004
262579,30642.254500000006
262580,1999.9079999999997
262581,1471.7642000000012
262582,10387.699600000004
262583,19917.139300000013
262584,45511.618299999995
262585,342.5755000000001
262586,8083.030200000004
262587,51428.45299999999
262588,17372.07149999999
262589,5034.7532
262590,1747.5144000000007
262591,12465.868300000006
262592,52467.148500000025
262593,9112.851900000003
262594,726.3732999999996
262595,2859.685899999999
262596,12528.46739999999
262597,8778.676600000004
262598,7349.252600000003
262599,13976.37550000001
262600,38461.83889999997
262601,3726.6286999999966
262602,14279.159599999999
262603,3038.987999999999
262604,36459.92510000002
262605,10568.567499999996
262606,9390.567899999996
262607,19500.637899999987
262608,37233.02929999999
262609,16976.8059
262610,10067.742200000006
262611,4701.755599999997
262612,605.9278999999997
262613,20361.139299999977
262614,3876.715000000001
262615,859.9486
262616,4392.465099999998
262617,11138.890000000005
262618,7338.2360000000035
262619,6900.950599999998
262620,12284.0053
262621,3122.461799999999
262622,43897.44610000005
262623,65.20960000000002
262624,754.7570000000001
262625,8812.562399999995
262626,19536.033400000004
262627,21425.693000000017
262628,37601.17750000002
262629,23515.695199999987
262630,672.1637999999999
262631,27715.213700000008
262632,24429.180199999995
262633,65455.62759999992
262634,13193.917099999993
262635,38250.63890000001
262636,65585.1418
262637,9981.809299999997
262638,34219.12560000001
262639,7464.747900000001
262640,11909.726499999999
262641,8834.908399999998
262642,21847.524999999994
262643,3408.1713000000004
262644,42087.72539999999
262645,17781.869799999975
262646,14013.004700000005
262647,751.7074999999998
262648,18703.4527
262649,2750.9031000000014
262650,307.51559999999967
262651,25466.13259999999
262652,28179.3007
262653,32465.995700000007
262654,1223.2436999999998
262655,12866.337000000001
262656,11261.455100000005
262657,20304.82059999999
262658,13421.482300000001
262659,12720.183899999998
262660,30950.8098
262661,38077.422999999995
262662,8475.804699999999
262663,1544.5638000000001
262664,18264.46550000002
262665,17491.463199999987
262666,7618.383699999997
262667,529.2003
262668,59749.22789999998
262669,1250.7835000000007
262670,34039.84860000001
262671,12135.8879
262672,26923.085599999995
262673,25982.124699999997
262674,56518.33209999999
262675,202.39519999999996
262676,25400.205899999986
262677,23.33580000000001
262678,44213.50580000001
262679,10100.416200000001
262680,52409.33779999999
262681,279.7716000000004
262682,3473.6718000000005
262683,29104.745200000005
262684,14140.402399999994
262685,4198.482700000004
262686,711.3887000000001
262687,7626.481300000006
262688,28663.11880000002
262689,3269.3910000000005
262690,7123.372400000006
262691,6137.451499999999
262692,5416.620100000001
262693,9729.608999999999
262694,3837.942799999999
262695,4267.254000000001
262696,3303.0851000000002
262697,13104.865000000016
262698,20023.683199999992
262699,9311.964899999994
262700,13670.755000000005
262701,42.506600000000034
262702,3711.6632
262703,29333.005799999995
262704,513.6111999999998
262705,8343.289799999997
262706,25690.33450000001
262707,12347.173600000007
262708,7317.554399999998
262709,12722.096300000003
262710,58423.90740000004
262711,8456.255599999993
262712,3172.2833999999984
262713,45140.54300000002
262714,11387.560600000004
262715,13213.228500000016
262716,53436.49030000001
262717,820.1995000000002
262718,4914.999600000003
262719,40694.28600000001
262720,9218.856799999994
262721,21535.805000000004
262722,19921.636199999975
262723,65205.7162
262724,45662.375100000056
262725,4551.2880000000005
262726,22255.731300000014
262727,5079.457599999997
262728,25263.235599999996
262729,1402.8634999999997
262730,1140.3203
262731,271.6652999999997
262732,25355.952300000015
262733,15167.0441
262734,7415.791999999995
262735,2335.618200000001
262736,38229.86489999996
262737,44615.14370000001
262738,4781.105899999998
262739,1971.0163999999997
262740,11072.378099999996
262741,21453.44579999999
262742,719.4695999999999
262743,830.8309999999999
262744,7862.388600000002
262745,5124.2159
262746,506.28780000000035
262747,33451.115399999995
262748,4572.139799999999
262749,2880.232300000002
262750,3453.254599999999
262751,3561.1132999999995
262752,15526.922899999989
262753,8382.673700000003
262754,38697.8525
262755,4820.179799999996
262756,41278.883099999985
262757,17146.068599999984
262758,7638.956299999998
262759,17025.721000000005
262760,4741.611799999999
262761,40.011900000000054
262762,2507.9757000000022
262763,34105.523799999995
262764,24101.47760000002
262765,10.8329
262766,65.80559999999998
262767,55552.76689999993
262768,5065.131799999999
262769,7884.8631
262770,21209.332599999998
262771,2915.3486999999986
262772,11205.628499999997
262773,5133.528499999999
262774,4289.0243
262775,15576.778000000002
262776,29447.273099999995
262777,16841.861499999985
262778,7471.3786
262779,26472.26960000001
262780,2730.1535999999987
262781,4597.521199999999
262782,14758.360399999996
262783,7853.574800000001
262784,7456.251099999998
262785,1215.2791999999997
262786,9037.999699999997
262787,5691.278699999999
262788,289.5344
262789,7677.048800000006
262790,3695.463999999997
262791,5691.480799999999
262792,2259.9369000000015
262793,2111.9064
262794,7839.585699999991
262795,44677.85439999997
262796,496.09450000000004
262797,9626.529700000008
262798,22011.351100000025
262799,263.76669999999984
262800,334.6625000000001
262801,451.68849999999964
262802,26.362100000000012
262803,30240.414100000016
262804,6201.865500000001
262805,35564.227499999986
262806,15112.399700000016
262807,3863.2286000000045
262808,7083.426399999998
262809,5021.450100000002
262810,12269.459799999997
262811,42323.70349999997
262812,3945.274800000003
262813,16446.075800000006
262814,9393.875199999999
262815,396.72049999999996
262816,27652.95730000001
262817,861.1145
262818,3415.0035000000003
262819,5311.895800000003
262820,9544.7196
262821,2796.4187999999995
262822,21330.496200000005
262823,7607.606899999997
262824,7303.536900000002
262825,34063.19819999998
262826,7160.414999999999
262827,5220.120899999999
262828,68386.30430000002
262829,9114.437700000004
262830,5400.379200000004
262831,1886.4303999999986
262832,31116.020300000007
262833,29010.801899999984
262834,4848.984499999999
262835,554.281
262836,3251.0755
262837,5688.3083
262838,45.38840000000002
262839,4891.250500000002
262840,1925.8411999999998
262841,13663.9078
262842,12880.367300000002
262843,9771.231100000003
262844,616.5850999999998
262845,22692.1128
262846,3653.9254999999994
262847,563.1357999999999
262848,26507.373199999995
262849,7775.3745999999965
262850,23812.0541
262851,1260.6425000000002
262852,7914.1749000000045
262853,27.43159999999999
262854,47487.44649999997
262855,18395.512700000018
262856,4447.452300000004
262857,4398.304300000001
262858,5923.111499999999
262859,34535.32650000001
262860,405.9575
262861,9041.0502
262862,3461.4474999999993
262863,3477.7819000000004
262864,37106.52539999997
262865,12001.103700000009
262866,11551.559700000007
262867,9441.091700000003
262868,1609.332900000001
262869,28928.547699999974
262870,550.9461999999999
262871,34320.91369999999
262872,25286.500599999996
262873,741.1902000000002
262874,4829.430100000002
262875,123.25659999999999
262876,157.0824999999999
262877,6293.150100000002
262878,65889.40170000003
262879,25160.647900000004
262880,2016.4284999999986
262881,3167.9497999999994
262882,14283.601000000019
262883,16682.304199999977
262884,5982.813200000001
262885,50797.851900000016
262886,14680.761499999986
262887,47600.04800000001
262888,4256.8089999999975
262889,9741.862499999996
262890,22073.90490000001
262891,52814.635299999994
262892,5495.990599999997
262893,6207.594999999998
262894,22943.195400000004
262895,70132.4033
262896,40674.13180000003
262897,24060.027899999997
262898,42216.15710000001
262899,19904.11959999998
262900,1837.6236999999996
262901,0.6770000000000007
262902,353.53640000000007
262903,372.98660000000024
262904,642.6822999999999
262905,18444.6699
262906,6423.542800000003
262907,8660.5006
262908,7814.997700000008
262909,14952.500799999998
262910,79.58470000000004
262911,26108.528600000023
262912,1005.9533
262913,17.339600000000022
262914,888.5326
262915,30930.787799999995
262916,1506.5177999999992
262917,10064.5444
262918,2486.3661999999986
262919,858.7144999999998
262920,6594.394299999998
262921,14998.104400000004
262922,3527.0666999999994
262923,10155.582699999994
262924,12130.297700000001
262925,7678.071099999998
262926,10858.678399999992
262927,1817.1502000000014
262928,3716.388800000002
262929,158.7479
262930,13477.259799999989
262931,7669.888700000005
262932,1524.6435000000004
262933,927.2851
262934,46.6281
262935,8584.723799999996
262936,6404.623299999996
262937,37744.555500000024
262938,8951.472899999995
262939,28915.934599999975
262940,1535.8091
262941,21176.92500000001
262942,675.0595
262943,17367.536000000004
262944,19183.136699999995
262945,22881.816700000003
262946,194.72179999999997
262947,33806.66580000002
262948,2586.9210999999987
262949,30695.113999999976
262950,23781.160199999995
262951,17192.675800000008
262952,99.84480000000009
262953,4256.836299999997
262954,4216.577600000001
262955,4471.146599999998
262956,1708.337600000001
262957,63.928000000000004
262958,670.8948000000001
262959,10500.333200000005
262960,25248.038299999986
262961,8537.677200000004
262962,651.2876000000001
262963,16327.969100000004
262964,9256.9306
262965,32.4744
262966,20.2602
262967,7188.398799999996
262968,34247.5992
262969,90.03139999999993
262970,15006.355499999998
262971,9704.914699999998
262972,962.1508999999999
262973,11048.564000000004
262974,2603.123700000001
262975,98.17219999999998
262976,21303.330999999995
262977,6010.109899999998
262978,31056.998899999984
262979,34916.43919999999
262980,532.5809999999998
262981,9699.230699999991
262982,689.7353000000003
262983,39901.09299999999
262984,14170.774699999993
262985,27444.686099999995
262986,16471.480500000005
262987,7551.311400000009
262988,2039.8838999999994
262989,8164.1991000000025
262990,1550.0734
262991,10221.4246
262992,7506.726400000006
262993,2779.434400000001
262994,1689.6018
262995,474.26819999999947
262996,2842.177799999999
262997,4515.493399999993
262998,8434.8588
262999,2026.7864999999997
263000,5508.250900000001
263001,47.31419999999997
263002,5095.600999999998
263003,3.816999999999999
263004,11192.040099999986
263005,3514.7008999999985
263006,307.90259999999995
263007,300.32860000000034
263008,1141.582100000001
263009,3456.6814
263010,21309.293900000004
263011,54370.2798
263012,37944.27679999996
263013,10876.576200000001
263014,1316.578800000001
263015,2132.1973000000007
263016,32673.07610000001
263017,24.699600000000004
263018,23188.209199999994
263019,253.85109999999986
263020,8744.106000000007
263021,2360.916900000001
263022,5801.882999999999
263023,9968.308700000003
263024,21666.69629999998
263025,8751.166600000004
263026,2747.427499999999
263027,17.559200000000015
263028,10134.385599999998
263029,17218.231500000016
263030,6411.677000000001
263031,1167.568799999999
263032,21639.728800000004
263033,1525.5330999999999
263034,27485.1342
263035,4651.3168
263036,1043.7040999999997
263037,2596.8087
263038,8383.7652
263039,3152.719300000001
263040,47901.93599999994
263041,512.3257000000004
263042,7496.157799999994
263043,5769.637999999998
263044,3570.5778999999993
263045,34.509400000000014
263046,8094.726700000004
263047,7326.699500000001
263048,16801.099800000004
263049,3674.8365000000003
263050,26021.3149
263051,194.31339999999992
263052,593.0961
263053,39379.956800000036
263054,17075.506699999998
263055,5518.047699999999
263056,17682.1142
263057,34772.189399999996
263058,3654.3893000000016
263059,12385.716799999995
263060,9407.937499999996
263061,6955.928900000003
263062,2272.934100000002
263063,37780.13579999998
263064,2039.4361
263065,4942.218600000001
263066,36337.91760000004
263067,623.5553000000003
263068,30534.42319999998
263069,44154.81339999996
263070,367.4230999999998
263071,8832.318100000006
263072,332.5130999999996
263073,8507.5044
263074,4160.717699999998
263075,14507.022899999998
263076,8750.5937
263077,13244.9895
263078,63733.41009999997
263079,1033.2747
263080,12241.588500000007
263081,1575.2386000000004
263082,11154.123399999997
263083,6364.590799999996
263084,341.1648999999998
263085,9125.636999999995
263086,5209.074399999995
263087,489.8400000000001
263088,4338.0718000000015
263089,33910.1089
263090,2711.874899999998
263091,2014.1996
263092,8850.029099999998
263093,18669.7168
263094,7782.508999999999
263095,4030.5994000000005
263096,16194.327299999979
263097,8871.6288
263098,228.35630000000012
263099,2939.910400000001
263100,16052.4645
263101,3164.805199999999
263102,21764.275299999994
263103,8135.030699999999
263104,9959.441899999998
263105,7202.103300000004
263106,2257.1073000000015
263107,353.88099999999963
263108,19236.8271
263109,14085.207400000003
263110,484.3564999999999
263111,28.358700000000013
263112,12140.906299999999
263113,71034.28360000001
263114,441.50869999999975
263115,17735.54189999999
263116,41820.81069999999
263117,1533.8282000000002
263118,1163.9170999999988
263119,46535.261099999996
263120,29.20229999999999
263121,123.84109999999997
263122,8792.015399999997
263123,5683.134900000001
263124,3619.613699999998
263125,15142.316499999997
263126,45010.41879999999
263127,1686.334100000001
263128,4978.368300000001
263129,391.7122000000002
263130,14452.830499999998
263131,17885.315999999995
263132,1718.5959999999995
263133,11.5781
263134,714.9779000000003
263135,20139.027600000005
263136,5071.573900000001
263137,850.8718999999996
263138,3355.3371999999986
263139,63979.45329999998
263140,31741.689999999966
263141,5595.2417000000005
263142,7495.728999999997
263143,70505.68239999999
263144,46537.4935
263145,28555.938100000014
263146,13133.958700000001
263147,38.70960000000003
263148,215.13659999999985
263149,159.91359999999997
263150,4463.233000000002
263151,50558.49280000004
263152,8163.119600000005
263153,7991.459299999995
263154,50688.24209999998
263155,8151.270600000003
263156,1411.3576999999993
263157,14752.311600000006
263158,9277.7538
263159,2810.1243999999992
263160,257.3253000000001
263161,32880.5829
263162,32174.401500000014
263163,21984.161200000006
263164,104.55869999999996
263165,27520.9708
263166,2314.154099999999
263167,49439.73159999997
263168,8787.108600000003
263169,44084.576099999984
263170,7679.205300000004
263171,258.5587
263172,6548.735999999999
263173,19407.847800000014
263174,2891.147
263175,3891.2782999999977
263176,4855.730300000003
263177,525.3524999999998
263178,30063.649499999996
263179,4089.3373999999976
263180,32727.730599999977
263181,1939.1098999999979
263182,567.9082999999998
263183,4814.180500000003
263184,393.0126999999998
263185,8254.576200000001
263186,6732.4312999999975
263187,259.2824999999999
263188,48981.81760000001
263189,43954.34590000004
263190,239.2525
263191,1264.1925
263192,908.8647000000008
263193,20636.21299999999
263194,3083.521300000001
263195,11444.128600000002
263196,28.3178
263197,3979.399800000002
263198,746.6597999999999
263199,2223.041699999998
263200,16131.604500000009
263201,1999.6444999999994
263202,39.14749999999999
263203,4097.8354
263204,86.99550000000004
263205,5568.395899999999
263206,6804.577399999997
263207,294.0434000000002
263208,5770.805799999996
263209,104.80219999999994
263210,1762.1979999999994
263211,13242.177500000005
263212,36591.17900000001
263213,3435.113299999999
263214,18227.220400000006
263215,6026.276999999998
263216,13653.627899999996
263217,7996.973299999995
263218,24019.83989999999
263219,22.105300000000003
263220,2791.1681999999987
263221,22913.649700000005
263222,54643.35629999999
263223,8297.9724
263224,27937.004499999985
263225,41238.01549999997
263226,34.669399999999996
263227,3688.4239999999995
263228,45.25219999999997
263229,1985.1348000000007
263230,1738.5610999999988
263231,2835.7925000000014
263232,62999.37360000001
263233,1613.2504
263234,2874.5441999999994
263235,1396.6404000000011
263236,651.6083999999994
263237,1929.6289999999988
263238,4635.742400000002
263239,3047.494299999999
263240,36.125399999999985
263241,10712.075200000005
263242,6168.3687
263243,55.838600000000014
263244,38120.43150000001
263245,20501.429800000005
263246,18403.5937
263247,8416.761500000002
263248,17049.1176
263249,53066.65459999998
263250,15819.889699999992
263251,48160.019699999975
263252,14125.150599999999
263253,7875.814499999996
263254,16970.447699999997
263255,3651.152500000003
263256,10767.242300000005
263257,8363.706499999998
263258,3221.9631000000018
263259,24183.5108
263260,19699.551300000003
